APP_NAME,APP_VERSION_NAME,COUNTRY,LAST_MODIFIED_AT,REVIEW_TEXT,RATING,DEVELOPER_REPLY_DATE_AND_TIME,DEVELOPER_REPLY_TEXT,REVIEW_LINK,OS,Primary Topic,Secondary Topic,Other,REVIEW ENGLISH,MONTH,DATE,TIME
Wallbox,2.9.1(2021-07-26),EN,2021-08-09T21:45:31.000Z,Cannot connect via WiFi for more than a few hours without having to reconnect via Bluetooth. Not a great deal of use if I'm out of Bluetooth range. Would be nice to be able to have more than one tariff according to time.,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGYuPBeg3eIUGmCV1GCVmZokJsP4VU3y9NBOTLCzxheTymPDEXE4QuVwg9snyVaQ54MYqZRlVkd7294aA&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,Cannot connect via WiFi for more than a few hours without having to reconnect via Bluetooth. Not a great deal of use if I'm out of Bluetooth range. Would be nice to be able to have more than one tariff according to time.,8,2021-08-09,21:45:31.000Z
Wallbox,2.10.0(2021-08-06),EN,2021-08-10T07:10:14.000Z,Just stumbled on a possible workaround for the WiFi connectivity issue - Connect with Bluetooth. Go to connectivity section. Switch off WiFi slider. Exit the app. Open the app. Go to connectivity section and switch on WiFi slider. Select the WiFi network input your network password. Switch off the phone Bluetooth. Go to app first screen and WiFi should show up. It works for me. Can't post on social media because I don't use it. Sorry.,2,2021-03-09T11:07:24.000Z,"Hello, thank you for your feedback. We really value your opinion as it helps us to improve our service and deliver you the best charging experience. We have received your comments and our engineering department are looking into it for you. Thank you for your patience.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEm6Ec-Q_4FBdouAXpDSn5Mu6KXm02amuga96hRHPUkExH7-kKm5LIDCBLcpZDIkPb9V5v9D3b27WSWeg&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,Just stumbled on a possible workaround for the WiFi connectivity issue - Connect with Bluetooth. Go to connectivity section. Switch off WiFi slider. Exit the app. Open the app. Go to connectivity section and switch on WiFi slider. Select the WiFi network input your network password. Switch off the phone Bluetooth. Go to app first screen and WiFi should show up. It works for me. Can't post on social media because I don't use it. Sorry.,8,2021-08-10,07:10:14.000Z
Wallbox,2.10.0(2021-08-06),DE,2021-08-10T11:44:24.000Z,"WIFI connection stopped working without me doing anything. Plus, I regularly have to re-enter my login data, very annoying since I regularly forget my passwort and have to look it up again. Please fix this.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGulPSwOeTCL5dDDDWjnghqc7P1o57PS4sM9hXFWfDzGg2GMVhXTjeKjaW75D4B0o_A9IErz2IGnMu6jA&corpus=PUBLIC_REVIEWS,Android,Connectivity,Login,,"WIFI connection stopped working without me doing anything. Plus, I regularly have to re-enter my login data, very annoying since I regularly forget my passwort and have to look it up again. Please fix this.",8,2021-08-10,11:44:24.000Z
Wallbox,2.10.0(2021-08-06),NO,2021-08-11T17:47:56.000Z,"Bare en bruker. Helt meningsløst og destruktivt. Slutt m boomer greia, har en boomer far som skal dele denne med meg. Mye lettere å sette opp nødladeren og la det stå på over natta. Håper dere dekker regninga om det blir brann.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEctU_FXnDvvebapZfwkUbfZcAtvo-SGgswQmfQ1q9EJJJubF9m4Vd7xHePJr3jA2njdOjWxOUx5RVq0A&corpus=PUBLIC_REVIEWS,Android,Unknown,,,"Just a user. Absolutely pointless and destructive. End M Boomer Grand, has a boomer father to share this with me. Much easier to set up the emergency charger and leave it overnight. Hope you cover the bill if it turns fire.",8,2021-08-11,17:47:56.000Z
Wallbox,2.10.0(2021-08-06),DE,2021-08-12T13:36:24.000Z,Nicht ganz ausgereift versagt manchmal oder bricht die Wiederherstellung selbst ab.,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGnObHxph0KMfWgEguicchi6rOGGuVohu8_UBz-yIzgYEBEwoi085TrvFyUeKE7SQ3nqAiAK6bYi7OLnQ&corpus=PUBLIC_REVIEWS,Android,App Load,,,Not quite mature sometimes fails or breaks the restoration itself.,8,2021-08-12,13:36:24.000Z
Wallbox,2.10.0(2021-08-06),EN,2021-08-12T20:56:58.000Z,"This app automatically log out by itself, and on top of that the wireless communication is horrible. Every day I need to restart the charger manually in order to have access via internet.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGQI9m5fGcq8ZHPfyICUehEBdX-flqWXFYLujzzBYWCcAbVE58ojXwYCdHKlbQvwlEsm2-xLMt5muAxnQ&corpus=PUBLIC_REVIEWS,Android,Login,Connectivity,,"This app automatically log out by itself, and on top of that the wireless communication is horrible. Every day I need to restart the charger manually in order to have access via internet.",8,2021-08-12,20:56:58.000Z
Wallbox,2.11.1(2021-08-24),NL,2021-08-27T12:16:23.000Z,"Ik krijg een melding via de my Wallbox app dat ik een update moet accepteren. Wat ik ook probeer, check en controleer. Ik krijg deze update 5.2.4 noch via mijn telefoon, noch via die van mij echtgenote geïnstalleerd.",3,2021-08-27T13:43:25.000Z,"Bedankt voor uw feedback. Als uw lader geen WiFi verbinding heeft, kunt u via Bluetooth een verbinding maken tussen uw telefoon en de oplader. Op deze manier kan u alsnog de update uitvoeren (Blijf daarvoor in de buurt van de oplader en zorg ervoor dat de App is verbonden via Bluetooth) Indien nodig> Service team: +32 2808882 BE / +31 208080847 NL",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOG9SDkzllh-ysLZjb9oWgROEfrJhohQgbhFfsr5GtiRwZROyLNUMQKfRUQvNMWvIAgicRrphJY_3dqs-w&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"I get a notification via the My Wallbox app that I have to accept an update. Whatever I try, check and check. I get this update 5.2.4 nor through my phone, nor through those of mine wife installed.",8,2021-08-27,12:16:23.000Z
Wallbox,2.11.1(2021-08-24),PL,2021-08-27T18:03:33.000Z,Bardzo słabo działa. Nie można uaktualniać sesji,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEVrtbFepJ9f4or-GB8IEBurx9ooonIpjflghP0xEtDsgOtPAQ2bu239-OV1at-rJ-hlAvWhTMREmvw4A&corpus=PUBLIC_REVIEWS,Android,Schedules,,,It works very poor. You can not update the session,8,2021-08-27,18:03:33.000Z
Wallbox,2.11.1(2021-08-24),EN,2021-08-30T16:27:45.000Z,v. 5.2.4 of the charger's software appears to be no longer recording the details of each charging session. Previously it was working well.,2,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGvlHhBm7G8lrSWzczJC9EtKBZCcPxv-AH-tT8wnh1pDODvhpN4SNPoVk66xmbRyHiYhQIKYz68JObJIg&corpus=PUBLIC_REVIEWS,Android,Stats,,,v. 5.2.4 of the charger's software appears to be no longer recording the details of each charging session. Previously it was working well.,8,2021-08-30,16:27:45.000Z
Wallbox,2.11.1(2021-08-24),ES,2021-08-30T17:18:44.000Z,De repente ha dejado de funcionar. Llevo dos días sin poder conectarme,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFRxVs3x1uE-mlvUfimxMTK4vi-EYDcWhI-N6AFU35PSHVH5zDaLz0NHwZzkgfSXVQ5ROzmSiSHVNnmfw&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,Suddenly he has stopped working. I have been able to connect two days,8,2021-08-30,17:18:44.000Z
Wallbox,2.11.1(2021-08-24),EN,2021-09-01T05:10:31.000Z,"Terrible app. First of all, you have to login every few days, it won't keep you logged in even if you enable fingerprint. Wifi doesn't work, won't connect at all. Stats don't always work, it's either days behind or completely gone like it is now after updating to latest firmware. Everyday 10 minutes before it starts charging i get an push notification saying the vehicle is not plugged in when in fact it is plugged in. I don't why it's taking so long fix these issues, it seems pretty basic.",1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHtO5_g92gYUB8WaoWLu06JYAuqB-046wbtDTKw6NxxwK0K6dJD55iZJOhlzmD7hB1yrP-k_A8Qk076GQ&corpus=PUBLIC_REVIEWS,Android,Login,Connectivity,Update Process,"Terrible app. First of all, you have to login every few days, it won't keep you logged in even if you enable fingerprint. Wifi doesn't work, won't connect at all. Stats don't always work, it's either days behind or completely gone like it is now after updating to latest firmware. Everyday 10 minutes before it starts charging i get an push notification saying the vehicle is not plugged in when in fact it is plugged in. I don't why it's taking so long fix these issues, it seems pretty basic.",9,2021-09-01,05:10:31.000Z
Wallbox,2.11.1(2021-08-24),ES,2021-09-02T17:53:29.000Z,"La conexión con el cargador suele funcionar, pero las actualizaciones de firmware no hay manera de hacerlas si el punto de carga está en un sótano comunitario y el teléfono no tiene conexión a internet. No sería más lógico que se descargase en el teléfono la actualización, cuando éste tiene cobertura, y después se pudiese subir al cargador en el sótano ya solo con bluetooth?????",2,2021-09-09T16:24:38.000Z,"Hola Luis, esta funcionalidad ya está disponible. En el siguiente enlace puedes encontrar una guía paso a paso https://support.wallbox.com/en/knowledge-base/how-to-update-the-firmware-of-your-charger-copper-copper-sb-commander-commander-2-pulsar-plus-quasar/",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFkGkEZdYVqLFiBkC2IGVprRm2Rf4QVqjoSsGVqR-dj-Bvz8qQPTfqm3FdQlNA9jMUalfbpO_AHCd981w&corpus=PUBLIC_REVIEWS,Android,Update Process,,,"The connection to the charger is usually operated, but the firmware updates are no way to make them if the charging point is in a community basement and the phone has no Internet connection. It would not be more logical that the update be downloaded on the phone, when it has coverage, and then you could upload to the charger in the basement and only with Bluetooth ?????",9,2021-09-02,17:53:29.000Z
Wallbox,2.11.1(2021-08-24),NL,2021-09-04T15:52:13.000Z,App kan geen verbinding maken met de wallbox na update. En de app vraagt vaak om opnieuw in te loggen.,3,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOFCfIw-bPtg9VW4pZYCTk0DbAF5KgLMctNKH0S0DdYpinEkeHsTbcqgi41dOFOz8nN1jZNxYzg2QznCgg&corpus=PUBLIC_REVIEWS,Android,Post Update,Connectivity,Login,App cannot connect to the wallbox after update. And the app often asks to log in again.,9,2021-09-04,15:52:13.000Z
Wallbox,2.11.1(2021-08-24),EN,2021-09-05T00:05:28.000Z,What does this do? No way to recognize the charger. No options to do anything other than see the ID number of the charger Wonderful software. Won't update and on and on. Useless,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEmK9ik_Wa3hVrairiyRb9CTnrGgJQzs46q6PI2Y7xpiYM9AjQC4NVIBf55KX0vMsdUyOiP2-DBECInlA&corpus=PUBLIC_REVIEWS,Android,Update Process,Connectivity,,What does this do? No way to recognize the charger. No options to do anything other than see the ID number of the charger Wonderful software. Won't update and on and on. Useless,9,2021-09-05,00:05:28.000Z
Wallbox,2.11.1(2021-08-24),FR,2021-09-06T06:44:40.000Z,Impossible de ce connecter depuis quelque jour. Nous sommes à la merci du bon vouloir de cette box. Une mise à jour semble disponible mais l'appli ne la trouve pas. Inadmissible !,1,,,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOHkKtmL0jfGG4BmsworANJWjwxMnCpJoc4ihMOo7CR5ysZsM_KJeXovZUvVLzFKaAuCKTCz526GmCsubQ&corpus=PUBLIC_REVIEWS,Android,Connectivity,Update Process,,Can not connect from some day. We are at the mercy of the goodwill of this box. An update seems available but the app does not find it. Inadmissible!,9,2021-09-06,06:44:40.000Z
Wallbox,2.11.1(2021-08-24),EN,2021-09-06T08:52:00.000Z,App doesnt work more than it does! You cant just walk up to your car and charge you spend a good 5-10 minutes messing about getting the app to connect to the charger. Regularly end up deleting and reinstalling which quite frankly is useless,1,2021-09-13T14:36:40.000Z,"Hi, we apologize for any issue you might be having! Could you send details of what you are experiencing to our customer support at https://support.wallbox.com/en/contact-us/? We'll get you up and running.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGe-nxbZmTmNVc9dgNU5aK_QPwooor2pVz5HNYwk0WF_T5d0P1m406qDAHbDrUPBSgNcTxYQxuRYF-ARw&corpus=PUBLIC_REVIEWS,Android,Connectivity,,,App doesnt work more than it does! You cant just walk up to your car and charge you spend a good 5-10 minutes messing about getting the app to connect to the charger. Regularly end up deleting and reinstalling which quite frankly is useless,9,2021-09-06,08:52:00.000Z
Wallbox,2.11.1(2021-08-24),IT,2021-09-10T12:10:57.000Z,"Mi è stata appena montata la wallbox, all'inizio non si apriva, ora si apre. Ma è di difficile intuizione, anche la gestione Power boost e limiti di corrente",3,2021-09-13T13:54:28.000Z,"Buongiorno Giampaolo, al seguente link è disponibile la guida passo a passo per la configurazione del Power Boost [https://bit.ly/3AbFpyO]. Per un supporto più diretto può contattarci attraverso il sito web di supporto disponibile a questo link [https://bit.ly/3kbZI9P]. Speriamo che questo l'aiuti a configurare con successo la sua Wallbox",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEDOHheVvy6rn0f1tnGS7GQahrC1xE8NGfUEjULQSkbBmeedEf2OQCA1LbqWwyiErKODUpHp1s5qDY9ig&corpus=PUBLIC_REVIEWS,Android,User Manual,,,"I was just mounted the wallbox, at the beginning he won't open up, he now opens. But it is difficult to intuition, even Power Boost management and current limits",9,2021-09-10,12:10:57.000Z
Wallbox,2.11.1(2021-08-24),IT,2021-09-10T20:49:20.000Z,Dopo che ho installato l'aggiornamento firmware v.375 la ricarica programmata non funziona più.,1,2021-09-14T07:16:09.000Z,"Buon pomeriggio Luca, ci dispiace sapere che non riesce a pragrammare le ricariche. Le chiediamo gentilmente di contattarci attraverso la pagina web in modo da poterle dare assistenza e risolvere la siutazione. Può trovare il form di supporto al seguente link [https://support.wallbox.com/it/contattaci/]",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGjIFLAwKIf_0MsUCEvjwJcQZ6pvM72_SjzcSS8IP2_HXleS_2ABGNAnYvfC2Q1OZ2LiqZBN4pZ_kpHnA&corpus=PUBLIC_REVIEWS,Android,Post Update,Schedules,,After I installed the firmware update V.375 the programmed charging no longer works.,9,2021-09-10,20:49:20.000Z
Wallbox,2.11.1(2021-08-24),ES,2021-09-10T21:12:29.000Z,"La aplicación está bien, pero no entiendo cómo es posible que los led estén permanentemente encendidos. Sobre todo por la noche llaman mucho la atención y temo que algún vándalo rompa la instalación o la quiera robar. ¿Tan difícil es dejar la opción de apagar los leds, o que se apaguen solos a los 3 minutos de indicar una acción? Es totalmente absurdo que se pasen todo el día encendidos...",3,2021-09-14T08:17:05.000Z,Hola Raul! Muchas gracias por tu feedback. Estamos trabajando para ver cómo solucionar este detalle de los LEDs. Esperamos tener una solución pronto.,http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOGYb8MktQ5u96JS0T9IuaMKeSgRjESlLiFZcQ4AlMi-5OxId7gSd_1y6H9fOKFXMEQWR7kEap18SY1y3g&corpus=PUBLIC_REVIEWS,Android,Halo Dimming,,,"The application is fine, but I do not understand how it is possible that the LEDs are permanently on. Especially at night they call a lot of attention and I fear that some vandal breaks the installation or wants to steal it. Is it so difficult to leave the option to turn off the LEDs, or to turn off alone at 3 minutes of indicating an action? It is totally absurd that they spend all day lit ...",9,2021-09-10,21:12:29.000Z
Wallbox,2.12.2(2021-09-13),EN,2021-09-14T04:23:39.000Z,"App was working fine, then after the update can't schedule the charge anymore.",2,2021-09-14T07:21:24.000Z,"Hi Gareth, sorry to hear you can't schedule the charge anymore. We kindly ask you to contact our customer service sending us a note at https://support.wallbox.com/en/contact-us/.",http://play.google.com/console/developers/8921222827880178743/app/4972514835925816075/user-feedback/review-details?reviewId=gp:AOqpTOEVLDO62aRUaJYfLgeU5udKCZxD3jAquO97OAdpOZAN6lOKDv5Ow2_LjoKCozCoUKF6kippZqiNPTWC4Q&corpus=PUBLIC_REVIEWS,Android,Post Update,Schedules,,"App was working fine, then after the update can't schedule the charge anymore.",9,2021-09-14,04:23:39.000Z
